,Test,LSTM-Tred_Pred,LSTM-GAB_Pred,CNN-Tred_Pred,CNN-GAB_Pred,BiLSTM-Tred_Pred,BiLSTM-GAB_Pred,GRU-Tred_Pred,GRU-GAB_Pred,RNN-Tred_Pred,RNN-GAB_Pred
12,2914.0,1974.0218505859375,1675.5011984523326,1149.31982421875,1319.4108173960933,1447.7998046875,1888.1952691463441,1996.523681640625,1686.2873855878997,1614.8427734375,1763.1705181170228
13,2914.0,3988.63232421875,4047.9384785833504,3877.8134765625,4078.850623846971,4094.390625,3651.950865940276,4149.79736328125,3949.949440719038,4119.23876953125,3941.499335550563
14,5674.0,4778.94970703125,4979.8171925614,3157.760986328125,3278.832635838362,4113.22265625,5103.615200990106,5353.9072265625,4808.02964011601,4896.89013671875,5395.607641880957
15,5674.0,5690.8984375,5802.868294029069,6720.0556640625,6848.415886023972,5549.3671875,5789.309502220148,5707.8876953125,5887.7813730236385,5814.119140625,5669.13596478067
16,6258.0,5824.1337890625,6225.433052025908,5714.5107421875,5763.995014427427,5503.490234375,5948.868403811827,5908.49951171875,6113.569836092003,5793.6904296875,5943.301080176443
17,6258.0,5924.9052734375,6330.151551240603,6425.3466796875,6356.049679600064,5823.59521484375,6088.27011044041,6188.40380859375,6366.116373162869,6357.53857421875,6349.097662200849
18,5995.0,5752.5830078125,5988.349139254127,6128.69287109375,6109.04579389225,5588.78369140625,5695.164556088051,5661.1240234375,5730.9435461507155,5740.3505859375,5858.385740384452
19,5995.0,5461.5390625,5717.662305446013,5828.5205078125,5710.026666317503,5560.04248046875,5534.95729863149,5571.873046875,5708.204934351946,5539.8359375,5731.24009371298
20,5488.0,5485.9658203125,5505.944203383468,5803.14453125,5755.213688270782,5521.52197265625,5438.79790016368,5506.623046875,5518.1278226720915,5657.4990234375,5396.6692575472825
21,4606.0,5232.0322265625,5287.840880525057,5141.384765625,5078.580929050786,5287.701171875,5148.908030745523,5174.82421875,5195.338759273177,5303.04345703125,5224.605914570273
22,4910.0,4438.267578125,4638.512314790857,4143.828125,4109.500057623626,4557.97265625,4479.720288077712,4589.47998046875,4623.620753177038,4610.83349609375,4495.404675439898
23,5066.0,4797.04052734375,5031.779376832172,4836.9599609375,4861.494356109451,4955.97900390625,4895.265259142312,4836.1484375,5000.467654212937,4724.2236328125,4902.3642986929035
24,5255.0,4974.7705078125,5131.553912096906,5000.85546875,4971.696779395068,5169.92333984375,5202.784040779994,5105.52294921875,4910.705142887301,5017.76806640625,4940.53701126257
25,5428.0,5370.2412109375,5549.076781125102,4888.4765625,4809.773233748299,5391.109375,5484.8924105649085,5493.9609375,5518.799485754116,5510.2021484375,5376.786295318876
26,5987.0,5652.75244140625,5754.31110419372,5158.51416015625,5063.052254184382,5668.12158203125,5912.751243422204,5791.12158203125,6087.030791577191,5654.8818359375,5784.986739235671
27,6775.0,6140.859375,6467.763453215204,5865.40576171875,5744.248831583026,6194.89794921875,6562.597094397472,6320.8408203125,6579.552660158057,6363.78759765625,6405.525946771807
28,6488.0,6040.6044921875,6563.85179228576,6751.38623046875,6599.786173600367,6254.3046875,6618.980542606042,6086.9462890625,6295.3228984819625,6431.2060546875,6457.176928883042
29,5048.0,4780.8984375,4923.014230278119,5982.2783203125,5754.118734866915,4922.970703125,5176.12853858818,4722.263671875,5203.280638708234,4922.11767578125,5073.41325774928
30,3335.0,3690.90673828125,3718.4056734003602,4099.828125,3850.932815446257,3698.96240234375,3767.959627318288,3745.77490234375,3836.517836930939,3680.53857421875,3857.246479539953
31,2846.0,2963.186279296875,3001.8285691697984,2547.638916015625,2373.397531232055,2906.378173828125,3189.995406132388,2868.74462890625,2958.183340018685,2711.17724609375,2955.1207552468027
32,3094.0,2821.5595703125,2658.1115574643322,2686.26806640625,2618.202362948885,2804.72412109375,2838.3930666113397,2847.1923828125,2634.98257109999,2755.357421875,2686.4263554120917
33,2412.0,2714.334716796875,2475.4001185972957,3086.832763671875,3075.047349531593,2803.344970703125,2467.543313313889,2620.700439453125,2416.601244133176,2864.500732421875,2299.085916523877
34,1336.0,1666.982666015625,1450.9196258264517,1990.064208984375,1972.0780848088752,1798.0162353515625,1463.4049076699398,1714.702880859375,1357.9134859357262,1354.206298828125,1540.6428182905522
35,768.0,826.79638671875,811.7192191193096,860.080078125,891.0162501285996,819.916015625,911.1825686747928,811.0546875,813.1843959974302,783.037353515625,935.6014506834996
36,432.0,510.184814453125,457.0474997391638,741.71923828125,829.1401645595013,510.374755859375,420.96007661581217,464.930908203125,479.24785839945093,393.71923828125,561.230768608985
37,354.0,375.429931640625,350.28691004268745,528.859619140625,590.7339829346178,368.832275390625,357.4295611426749,314.1708984375,350.74742121984576,281.101318359375,344.922429511278
38,444.0,445.709228515625,333.0293996785718,321.424072265625,363.8991607954246,293.070556640625,432.7278244986146,335.824951171875,399.8776795805387,261.885498046875,372.7395079147418
39,842.0,882.24755859375,914.2715338884927,470.2939453125,537.8284939934077,675.2421875,994.6289620870065,988.447509765625,928.1484840150216,798.81591796875,916.0942645574503
40,2715.0,2505.86181640625,2376.6343437779174,1237.4537353515625,1362.8871855045338,2095.125,2435.9005800980817,2445.39990234375,2611.694174648584,2304.64013671875,2491.544569630546
41,5524.0,5470.34619140625,5402.681958552267,3736.8681640625,3923.43407045428,5501.22705078125,5375.000334936256,5528.6474609375,5139.003859582672,5615.33984375,5282.269500370376
42,6594.0,6025.90869140625,6255.914966757733,6625.0078125,6759.558924787596,5930.48583984375,6282.493884457408,6038.4482421875,6121.467391951878,6068.34521484375,6240.717379461263
43,5784.0,5787.53515625,5984.953971493296,6790.412109375,6753.753057291352,5734.509765625,6025.170912930624,5821.2919921875,5891.1537374166,6004.3310546875,5931.421309029809
44,5086.0,5091.28564453125,5195.382056760943,5296.6220703125,5159.423847837988,4863.626953125,5185.293150725801,5018.240234375,5191.71183701256,5155.7255859375,5117.1850901834205
45,4663.0,4526.04931640625,4614.419477767787,4844.10693359375,4738.5290796143245,4590.73046875,4637.172489482411,4631.71337890625,4689.217554098532,4656.58349609375,4558.342455582722
46,4977.0,4803.630859375,4935.625847851253,4647.123046875,4567.239463907372,4879.1650390625,4846.570540855264,4810.474609375,5040.036051195663,4784.3876953125,4869.094806446474
47,5403.0,5149.01953125,5202.356764722243,5024.958984375,4980.922868609349,5230.63818359375,5139.8025788758305,5118.7841796875,5164.958035501617,5179.9033203125,5145.331513453954
48,5484.0,5348.177734375,5413.538415184233,5295.716796875,5311.659865019665,5475.4794921875,5395.2838141835855,5420.79541015625,5418.375902087083,5493.470703125,5378.276075861524
49,5564.0,5613.55029296875,5794.5589826614,5384.76220703125,5436.531337249664,5592.16015625,5745.290124575712,5645.4111328125,5764.09961085913,5883.99658203125,5829.818167936753
50,5860.0,5899.580078125,6063.59862421286,5605.08349609375,5667.25998813222,5687.44580078125,6174.490968910579,5823.73046875,6035.038322622433,5919.2919921875,5979.38438941156
51,5086.0,6310.912109375,6435.274908960427,5786.009765625,5762.007217434492,6139.376953125,6330.482265113241,6192.7216796875,6501.605989062402,6342.4609375,6364.238269092869
52,5086.0,4661.3681640625,4585.408428978834,4361.45361328125,4203.995994476784,4732.17333984375,4866.708686393231,4834.6015625,4750.74852208746,4692.064453125,4508.416156255387
53,5086.0,4211.63427734375,4462.59434501305,4638.15673828125,4470.8584203215505,4472.19580078125,4526.4129382228275,4350.20556640625,4546.114012769258,4561.142578125,4552.745555429017
54,5406.0,4558.73828125,4612.119045396692,4844.96044921875,4715.515547516913,4617.96875,4772.797162803689,4805.72412109375,4317.572285407924,5291.52734375,4854.859632351225
55,5406.0,5107.14990234375,5207.348782975482,5335.5966796875,5217.079110909768,5145.283203125,5034.102758990885,5282.515625,4541.018417072561,5573.65771484375,5157.1021774376495
56,5406.0,5172.525390625,5181.0472647381075,5153.03564453125,5058.038444807891,5349.5498046875,5223.086460814335,5411.841796875,5203.421698070146,5410.884765625,5415.255702735454
57,4317.0,5575.4345703125,5662.514819259437,5107.8720703125,4994.290344792589,5588.2255859375,5660.788979168939,5612.26611328125,5449.137703286494,5740.755859375,5590.993933922584
58,4317.0,4000.48974609375,3879.589849940198,3699.544189453125,3569.2710651971993,4362.01953125,4285.255856074706,4220.728515625,3992.2054873683146,3967.326171875,3859.396696910085
59,4317.0,3862.67822265625,4049.943268464692,4130.6630859375,4023.8941437086855,4305.8583984375,4186.630544098755,4064.007568359375,4014.1453487138037,3896.99755859375,3879.5468131178027
60,3437.0,4177.36865234375,4216.9599362247445,4107.2333984375,4017.1056556981252,4369.7548828125,4422.82412555358,4213.1748046875,4288.864359111435,4187.453125,4043.4471803565843
61,3437.0,3250.96142578125,3266.4367823708803,2906.25341796875,2784.158465032345,3274.93701171875,3192.1928687741247,3260.779541015625,3424.0340988807125,3258.22412109375,3141.2132215110228
62,2827.0,3200.59423828125,3124.987436432074,3280.067626953125,3247.4367136129467,3152.373291015625,3182.0427917825596,3300.012939453125,3157.322393458266,3109.92626953125,3174.0484333858562
63,2827.0,2543.70751953125,2629.3178154710486,2585.96435546875,2567.7367766599777,2598.3837890625,2359.195845920509,2789.94482421875,2390.392323279949,2713.558349609375,2592.3789185472338
64,2656.0,2534.3515625,2513.905745080362,2825.69677734375,2811.3304268952147,2540.193115234375,2493.9921126815384,2682.42919921875,2499.825485914663,2727.5283203125,2652.234345067924
65,2613.0,2388.8818359375,2284.092194037426,2504.012451171875,2503.464234456565,2306.443603515625,2375.9181374493014,2436.62744140625,2563.902188408895,2529.52490234375,2593.3825418579945
66,1676.0,2404.353515625,2368.83103136595,2511.75,2488.552037067348,2235.8095703125,2290.4739271267663,2446.8095703125,2327.238032482999,2320.42626953125,2310.4257097607046
67,1031.0,1447.00732421875,1314.2980731593707,1356.5753173828125,1352.232107063906,1366.2247314453125,1463.3234054182574,1428.9361572265625,1380.3981910995406,1372.6275634765625,1300.1327247060192
68,658.0,861.29736328125,642.9591005996208,971.203369140625,996.9702025694537,713.630615234375,646.2940762387716,722.933837890625,726.2547695978524,716.960205078125,727.0479817799389
69,470.0,475.33154296875,433.92766443689555,673.860595703125,754.7837288773673,470.744384765625,532.0366458424436,507.5283203125,483.2670333204512,366.687255859375,428.757236508884
70,352.0,426.055908203125,375.93566447707036,609.1201171875,702.1015827706756,412.100341796875,424.01469573642254,361.756591796875,459.0313087339319,272.556640625,419.7252458662204
71,371.0,375.66064453125,431.6800029869255,529.8447265625,669.9760900889287,361.46923828125,438.6170952840281,369.617919921875,526.8450120720759,284.8994140625,410.7693704953818
72,680.0,527.313232421875,579.4805023484113,606.51953125,775.5987880172477,490.0517578125,531.2933456832238,511.9677734375,508.4026133951856,508.11474609375,588.7924033891333
73,680.0,1497.1015625,1202.9247290738497,1132.637939453125,1315.7771079634902,1214.80419921875,1143.6297992794914,1316.4326171875,1132.6662221099123,1188.6014404296875,1155.6122218955284
74,1243.0,1114.344970703125,1147.6601187661881,988.30126953125,1152.448765016608,1006.79638671875,637.1059945932329,1410.0975341796875,963.1304075900857,904.037841796875,1288.2323019480875
75,1957.0,1963.6317138671875,1904.128081579315,1672.968505859375,1829.8534624187232,1856.857177734375,1705.8111704308458,2230.11279296875,1856.4318602318274,1828.90771484375,1887.4760903035606
76,2790.0,2783.90185546875,2508.0784930493946,2422.37451171875,2573.6942408622826,2770.336181640625,2676.757682505839,2690.15478515625,2654.4061769946184,2834.85791015625,2694.63350176633
77,2790.0,3424.111328125,3443.707936444233,3338.695068359375,3461.0244369141164,3743.20849609375,3677.9285295023024,3486.319580078125,3310.5908298974746,3294.23583984375,3438.629549464605
78,3489.0,3391.87646484375,3365.7574079199517,2979.021484375,3081.246494768075,3620.14501953125,3732.01963692553,3339.719482421875,3184.730410472585,3185.5400390625,3308.236780816261
79,3489.0,3765.98828125,3766.18112935213,3895.904296875,3999.0138752860894,3791.943603515625,3775.056592112613,3816.912841796875,3737.642767825621,3727.90869140625,3722.409741549561
80,3979.0,3735.359619140625,3760.723643395945,3674.03857421875,3759.540324406877,3792.238525390625,3517.533413593206,3788.41748046875,3714.4616788344397,3755.244140625,3697.249391076994
81,3979.0,4189.88671875,4137.377481871334,4267.25634765625,4326.411260019587,4187.58154296875,4075.9982004705407,4245.5283203125,4201.582630785856,4187.646484375,4117.099600742248
82,4563.0,4106.09375,4108.973661684141,4001.951904296875,4068.537504767032,4205.05859375,3905.5459663995484,4082.385986328125,4115.98585655843,3978.17138671875,4063.2956929488105
83,4837.0,4614.71875,4573.287465337977,4786.3515625,4843.639534557323,4742.90771484375,4568.629179425656,4538.083984375,4484.640039178218,4743.34033203125,4609.7155860057255
84,4837.0,4807.220703125,4800.407672383877,4960.72998046875,5013.443976424055,4980.58349609375,4718.971165303754,4805.72412109375,4741.9613309086,4872.9365234375,4775.010388165211
85,4836.0,4852.99755859375,4810.562440634034,4776.2548828125,4773.215747300921,4902.75390625,4660.04719327513,4854.43896484375,4751.709276344759,4880.626953125,4825.657466760614
86,4764.0,4704.2587890625,4711.273923465587,4685.7607421875,4676.370712038862,4753.8955078125,4656.223861560645,4713.75390625,4768.545324011485,4904.498046875,4696.0726310416485
87,4890.0,4505.98828125,4625.055357101318,4617.2666015625,4584.6126716427025,4666.64794921875,4677.452284640738,4549.20947265625,4627.253395787619,4743.8330078125,4444.934855498263
88,4894.0,4566.7451171875,4624.236106072858,4818.62890625,4774.785680769819,4789.548828125,4790.703146367172,4601.81787109375,4769.1150486873385,4694.92529296875,4639.366193076937
89,4794.0,4468.12109375,4490.509361424982,4692.6494140625,4638.097807238859,4794.28271484375,4606.508608262072,4581.77734375,4745.471125093585,4714.77197265625,4483.845120849837
90,4794.0,4612.638671875,4691.114053928727,4577.1767578125,4518.93268205573,4795.04150390625,4528.752207599684,4576.19091796875,4554.904752336941,4690.41259765625,4564.738257195188
91,4411.0,4617.037109375,4716.26482961456,4614.4755859375,4561.513708963685,4953.75146484375,4526.179617056616,4633.3193359375,4566.857470462652,4832.41943359375,4700.16928503554
92,4411.0,4260.76318359375,4290.49082390783,4143.4228515625,4075.9301533488224,4689.099609375,4323.657482579224,4363.44482421875,4136.168945077722,4308.60888671875,4212.974898940046
93,4411.0,4259.56005859375,4305.726787010697,4205.916015625,4143.759098332315,4697.0205078125,4344.523167108445,4276.0166015625,4243.193249380757,4309.07421875,4217.5318966975055
94,3421.0,4335.1259765625,4184.020219946847,4223.27880859375,4156.617217213792,4667.7333984375,4315.747076290864,4378.1240234375,4303.039104260406,4442.50048828125,4271.894733976131
95,3421.0,3151.875732421875,3159.9607484326893,2922.697509765625,2830.4186501452396,3500.52734375,3180.69056996312,3206.1220703125,3221.3903599687483,3146.197265625,3083.6051300146696
96,2718.0,3177.185302734375,2930.467283142798,3289.720703125,3256.9383794769105,3359.139404296875,3244.6944377930668,3234.236083984375,3045.8307768660748,3066.872314453125,3033.8423072393152
97,2718.0,2435.639404296875,2550.140958016737,2447.056640625,2423.126565801773,2584.452880859375,2330.6183775255827,2743.0732421875,2529.319530115325,2571.38671875,2468.730849059108
98,3515.0,2416.382080078125,2463.5494414130085,2677.4375,2667.2954355656284,2394.70556640625,2380.7150457035887,2604.721923828125,2453.540436167576,2587.614501953125,2634.2938246942754
99,3515.0,2851.412353515625,2403.950844813118,3715.0830078125,3757.7284029009556,3065.15087890625,2971.0191534895503,2960.98681640625,2918.464133266597,3133.132568359375,2890.087644528274
100,3865.0,3068.982177734375,2615.4471452121124,3456.28515625,3439.9143802716612,3031.13037109375,2719.1619396009555,3043.150634765625,2452.047009084523,2819.042724609375,2430.618218797709
101,3865.0,3842.347900390625,3193.243140209956,3887.31689453125,3881.759306469345,3481.06298828125,3481.6316052947323,3682.728515625,3354.401587397943,3753.0712890625,3629.4266199988338
102,3865.0,3851.609375,3470.8770340691867,3830.458740234375,3807.1017187267616,3664.72607421875,3812.978331263455,3854.138916015625,4088.895087833103,4125.92041015625,3239.4881047883596
103,2042.0,3782.79736328125,3465.6269115151354,3804.287109375,3743.868561651334,3914.666748046875,3851.2773778692153,3868.2021484375,3653.306489504288,3778.515380859375,3535.0905692894694
104,2042.0,1721.0540771484375,1557.9800555242853,1353.447998046875,1272.4353349302037,1949.04052734375,1626.0541032105525,1793.0689697265625,2431.4806920270858,1796.0238037109375,1839.030982301697
105,1554.0,1731.4873046875,1465.188519578638,2079.256103515625,2087.1298693317945,1741.966552734375,1642.5700311004327,1534.6898193359375,2341.503986967296,2064.35302734375,2006.1451394993096
106,1554.0,1345.2877197265625,1281.194247944029,1531.807373046875,1612.6828205500926,1521.209228515625,1151.3590585626919,1358.366455078125,1085.4395315868665,1383.7222900390625,1283.9817488755743
107,1554.0,1343.677978515625,1084.6589762049146,1765.930908203125,1846.454544435051,1224.03076171875,1148.5079838646002,1329.2083740234375,1233.9534866592574,1358.4932861328125,1371.9924158187284
108,629.0,1422.3504638671875,1418.5590591674718,1613.3095703125,1763.9899706295803,1442.3839111328125,1244.686259921987,1207.1123046875,1281.44266237534,1481.453369140625,1349.2991826857367
109,629.0,417.943115234375,491.7434022944972,456.885009765625,558.292181662036,370.250732421875,546.4201985239044,387.919189453125,492.85773555117305,488.103759765625,585.6647890241887
110,629.0,538.01025390625,534.3479972299796,894.7333984375,1042.3420576600756,387.542724609375,481.60801678782883,536.2138671875,444.9816191232873,545.881103515625,621.4137426145385
111,629.0,681.298583984375,599.8273817029883,879.40380859375,1007.939087397223,681.946044921875,561.2621710172637,679.035400390625,603.9024027967046,626.747802734375,629.1701854246651
112,629.0,749.369384765625,676.3095175792131,778.779296875,876.8460025167842,777.7861328125,708.8012984657299,744.9482421875,828.4324500190273,803.3330078125,795.3372436388025
113,361.0,917.31884765625,731.6930049496133,795.430419921875,931.5259862604962,895.868896484375,745.3942844138027,867.509765625,648.6965295373747,842.276123046875,854.8841362706906
114,361.0,141.781494140625,370.6283161029709,663.796630859375,819.325980696925,213.12939453125,308.40589657956997,591.497314453125,402.9280063311358,240.6748046875,452.71211231885593
115,361.0,296.7080078125,292.1493703832988,723.250732421875,915.5236965029293,156.26611328125,267.7273331252253,378.6796875,360.11001853806437,364.873779296875,424.353607221605
116,247.0,302.921142578125,249.3668999037362,749.676025390625,934.7369159971058,262.37939453125,235.62349174577434,306.192138671875,385.67681388787673,427.280029296875,414.1690546353086
117,247.0,343.6953125,285.3462818673156,500.42138671875,680.3688587980987,130.185302734375,336.44381237248786,154.801513671875,167.50666005997223,222.79248046875,317.3594461833879
118,287.0,278.712646484375,324.5304996467175,575.202880859375,781.321215735857,111.79296875,313.92261953752444,156.494140625,253.14294321344923,289.906005859375,323.3501341897837
119,287.0,302.9931640625,399.42423394049183,749.541015625,966.9596314184482,146.311279296875,220.60210194354048,303.783203125,388.755550943102,509.671875,414.36367838759395
120,287.0,339.298583984375,330.5494088227719,687.03955078125,908.3602545203839,229.851318359375,404.2880829963597,342.32080078125,288.4563274437712,361.1748046875,436.85697727493965
121,469.0,367.133056640625,460.4264079704944,665.780029296875,890.7319531682311,211.68359375,513.7104347674762,359.147216796875,333.43871789591924,440.49267578125,505.93950053273903
122,469.0,673.91748046875,645.1760997123115,900.293701171875,1121.4444068016176,532.677734375,543.2065795470136,694.197021484375,616.0186998775997,764.38330078125,706.5167331580798
123,469.0,710.107177734375,732.0772082995964,853.620849609375,1073.3040766820172,651.335205078125,540.0543722879601,712.11083984375,555.4761409716672,793.329833984375,815.7541449424716
124,823.0,773.968994140625,947.479445590325,860.672119140625,1078.7996542928402,534.587646484375,638.0601027037845,792.8740234375,618.2653693574714,750.670166015625,907.575857397151
125,823.0,1106.418701171875,997.5876942761586,1310.374267578125,1535.871324917688,1136.603759765625,745.2904655160893,1171.37890625,1013.7658055086422,1086.875,1055.1337695187858
126,1208.9999999999998,1228.4228515625,1076.3606747430565,1195.74609375,1405.132596668149,1214.0870361328125,1122.9902013806457,1270.1256103515625,1088.6198232432826,1210.030029296875,1152.5265425437942
127,2059.0,1671.1942138671875,1586.3808614537172,1685.0052490234375,1898.0333446730026,1718.09130859375,1520.8717110357654,1863.4124755859375,1481.8969522434977,1654.097900390625,1659.348797218562
128,2974.0,2288.53857421875,2351.0196491407764,2660.4736328125,2880.0137454964265,2390.82177734375,2318.117107837069,2491.515625,2406.7668306617456,2390.73974609375,2507.4396075655345
129,3592.0,3383.5419921875,3469.235197025923,3555.21533203125,3733.1600942003024,3809.589599609375,3381.01430457245,3422.7646484375,3359.319587997318,3475.708251953125,3394.4977406372823
130,4014.0,3871.268798828125,3793.7367383698083,3973.1357421875,4108.653274388583,4285.58544921875,4186.756906808173,3894.236083984375,3943.871262748281,3931.87744140625,3941.805180202156
131,4256.0,4144.68310546875,4196.18116935845,4264.068359375,4358.148257187598,4397.46728515625,4225.485402407693,4116.40869140625,4210.8191753503,4308.947265625,4231.5882111246065
132,4309.0,4355.90625,4342.844205647316,4433.53369140625,4489.238528610706,4508.275390625,4319.891730180374,4299.03515625,4379.917535421061,4437.455078125,4399.6169742676875
133,4303.0,4392.8046875,4348.986580804355,4409.6103515625,4435.768739719354,4548.73291015625,4256.962606052791,4359.0634765625,4268.619886512143,4299.12890625,4364.835977804051
134,4525.0,4378.3525390625,4357.682328503032,4302.23046875,4323.8906377012145,4522.5615234375,4217.787071198297,4311.38671875,4318.299276492282,4303.38916015625,4397.172407330785
135,4744.0,4604.236328125,4517.475974134948,4562.5615234375,4596.385634473198,4698.5625,4469.255263545568,4491.72509765625,4400.285593163506,4594.4140625,4557.435860391658
136,4235.0,4718.2607421875,4600.887528253846,4819.23828125,4851.7418418288335,4853.31640625,4526.709458278721,4648.0927734375,4460.795589730055,4697.361328125,4589.109363965189
137,3765.0,4024.2158203125,4045.4160147910816,4012.46875,4017.3789477072305,4264.8369140625,3949.8630162124027,3970.6181640625,4027.6391152114,3989.707275390625,4018.188045926398
138,2888.0,3441.23046875,3376.3192875739255,3505.707275390625,3509.1372725475044,3656.18408203125,3388.5393884802497,3337.286865234375,3239.2828972510165,3330.533203125,3320.61618144513
139,2273.0,2492.975341796875,2570.8034237927977,2536.09228515625,2530.9173375968126,2769.504150390625,2533.392797510577,2542.244140625,2741.163114401994,2659.767333984375,2582.3793041002978
140,1912.0,2117.314697265625,1943.2323628317297,2052.46875,2053.663756318832,2155.68994140625,2121.668797680801,2156.318359375,2064.00129132586,2141.4189453125,2014.347203600253
141,1323.0,1581.3846435546875,1441.626011614386,1774.232666015625,1812.5845427699517,1593.590576171875,1629.609415961742,1593.092529296875,1424.9265114676962,1595.466796875,1525.276790409586
142,861.0,967.745361328125,802.4644987897385,1149.96630859375,1196.5406455487584,932.073486328125,840.0023543959873,918.026123046875,935.9188750710723,946.50732421875,967.2193850552602
143,469.0,590.580810546875,431.0716077541528,804.2294921875,893.3164481436606,566.016845703125,586.0970978432485,573.443115234375,519.9886768077524,549.522216796875,617.7150181405673
144,330.0,479.784912109375,351.88653098007273,523.2841796875,636.3978443124022,318.434326171875,433.65689143342274,344.883544921875,300.85508129740333,335.5380859375,400.6645122940478
145,186.0,323.9755859375,359.328845074992,479.95361328125,597.3583225713274,246.650390625,458.90850278127357,303.488525390625,316.29798464559025,238.86328125,354.491421972265
146,333.0,189.53369140625,164.92186078168515,324.248291015625,448.96346019567545,157.58544921875,373.9996903751528,92.118408203125,355.29901016830723,41.723388671875,243.21120258544906
147,809.0,963.4208984375,912.0467264692918,611.9169921875,747.6588308806785,513.515380859375,908.6964379391563,958.01025390625,806.2197468454114,954.25341796875,965.8061699345349
148,2853.0,2351.114990234375,2023.497018669612,1240.3458251953125,1401.0421265845653,2031.2091064453125,2319.6388749827793,2644.4482421875,2309.9411984447656,2573.326416015625,2295.6661439044246
149,5836.0,5628.35400390625,5775.5349180841595,3847.497314453125,4037.3323633600316,5848.30126953125,5594.130700524559,5895.71728515625,5458.2423239472655,5713.71875,5578.3855649255165
150,6268.0,6159.408203125,6457.588581266611,6998.99072265625,7148.294189106218,6181.77978515625,6435.8924386738845,6253.7548828125,6543.256704053667,6177.7021484375,6433.122099706405
151,5990.0,5587.6494140625,5963.186146650606,6337.85693359375,6306.113501571397,5517.923828125,5905.079365012954,5647.49462890625,5852.634752946741,5723.93310546875,5777.646160798331
152,4992.0,5116.17138671875,5413.024968872473,5729.7578125,5640.4306317070705,5252.90283203125,5279.485199564097,5056.1044921875,5443.858062971168,5222.7216796875,5365.610033113425
153,4298.0,4444.0576171875,4404.2977550819905,4671.099609375,4580.352432221959,4599.00634765625,4398.285392013737,4507.71240234375,4416.562950384456,4574.50390625,4525.87119125218
154,4488.0,4453.98779296875,4583.732465459709,4175.5869140625,4079.5850564523203,4660.2841796875,4419.485517517764,4501.486328125,4573.934604952281,4499.6494140625,4475.564384500574
155,4677.0,4589.2490234375,4760.614864863458,4466.294921875,4454.4597340775235,4765.79296875,4693.4004369071445,4674.30712890625,4718.957649097514,4650.41015625,4742.245908687002
156,4746.0,4699.91455078125,4797.633040772981,4581.0,4611.425531991625,4905.51708984375,4682.791946274067,4768.224609375,4782.650740099505,4749.2685546875,4791.874865718771
157,4987.0,5075.66650390625,5072.158490934635,4718.2861328125,4810.394154504545,5167.4423828125,5049.868310311224,5143.330078125,5076.344141393466,5126.9267578125,5026.784162824346
158,5657.0,5501.603515625,5523.998103056327,5119.85302734375,5221.851450872526,5658.720703125,5595.948226452579,5475.9091796875,5562.543025813237,5455.0400390625,5432.017104046251
159,6647.0,6363.978515625,6394.934600202032,5718.4306640625,5735.621876688683,6525.1689453125,6351.826432236915,6474.9091796875,6478.058881347105,6402.939453125,6441.119849785628
