,Test,LSTM-Tred_Pred,LSTM-GAB_Pred,CNN-Tred_Pred,CNN-GAB_Pred,BiLSTM-Tred_Pred,BiLSTM-GAB_Pred,GRU-Tred_Pred,GRU-GAB_Pred,RNN-Tred_Pred,RNN-GAB_Pred
10,-1.468,-1.4630305767059326,-1.603573250059796,-1.470206379890442,-1.5447318110812043,-1.4823108911514282,-1.488100933080948,-1.4627463817596436,-1.515689679007622,-1.4795037508010864,-1.4980241331586053
11,-1.47,-1.4681483507156372,-1.6077857370061333,-1.4757038354873657,-1.550768057211329,-1.4880298376083374,-1.494136325430659,-1.4690881967544556,-1.5140836207735497,-1.4853852987289429,-1.5050900710903778
12,-1.468,-1.4724392890930176,-1.6084070345792587,-1.4792914390563965,-1.552903227465181,-1.4922693967819214,-1.4883675993392098,-1.4722806215286255,-1.5138814710411053,-1.488637924194336,-1.4980991366770444
13,-1.479,-1.47441828250885,-1.6121013384914091,-1.4788997173309326,-1.5547467451267674,-1.4940539598464966,-1.4963467000600048,-1.4700109958648682,-1.5222908475970192,-1.486360788345337,-1.503105059982311
14,-1.486,-1.4765664339065552,-1.6170226990977248,-1.4832981824874878,-1.5602328978620001,-1.497701644897461,-1.5032151979502373,-1.4751560688018799,-1.5286340208654088,-1.4893800020217896,-1.5189445452926555
15,-1.484,-1.480334997177124,-1.6205646356901922,-1.4889899492263794,-1.5668794848387255,-1.502160906791687,-1.5088658554758931,-1.4840325117111206,-1.5293436365763755,-1.4979674816131592,-1.5171512274942638
16,-1.488,-1.4844683408737183,-1.624571540855459,-1.491113543510437,-1.5694911510218141,-1.5048404932022095,-1.5102670914575822,-1.4868416786193848,-1.530622113621423,-1.501402497291565,-1.51902515834359
17,-1.491,-1.4881185293197632,-1.6265403123875328,-1.4937490224838257,-1.5729346619152478,-1.5072494745254517,-1.5125866560163026,-1.4886910915374756,-1.53362328160536,-1.5022920370101929,-1.5219277209236644
18,-1.492,-1.4906960725784302,-1.6262291159996023,-1.4959977865219116,-1.5735619700703962,-1.5096685886383057,-1.5143786096483376,-1.4905411005020142,-1.5335325043592007,-1.503602385520935,-1.5245609219015017
19,-1.492,-1.4922531843185425,-1.6273482891615099,-1.4969438314437866,-1.5745941654420696,-1.5115628242492676,-1.510180416738147,-1.4914470911026,-1.5346331295209656,-1.5045921802520752,-1.5239832114902916
20,-1.494,-1.4926910400390625,-1.6287437033375436,-1.4972808361053467,-1.5772579078889828,-1.5122863054275513,-1.5146005424938462,-1.4910097122192383,-1.5339513311814958,-1.5046318769454956,-1.5251011593712087
21,-1.498,-1.4926106929779053,-1.629206097522458,-1.498143196105957,-1.5787256649601145,-1.5131133794784546,-1.515409100395205,-1.49161958694458,-1.543315102462692,-1.5048023462295532,-1.5288445139090217
22,-1.504,-1.4935641288757324,-1.6335241533621214,-1.499863624572754,-1.5811581528949876,-1.5146909952163696,-1.519113295602789,-1.4949203729629517,-1.5492717715575237,-1.5072968006134033,-1.5337188500119279
23,-1.504,-1.4965542554855347,-1.636787960610126,-1.5039652585983276,-1.5860641985144548,-1.5176024436950684,-1.525454696210103,-1.5015543699264526,-1.5476405100225301,-1.5130281448364258,-1.536738139230015
24,-1.506,-1.5000364780426025,-1.6409975856911307,-1.5065548419952393,-1.5888501801256885,-1.5197858810424805,-1.5278062779841564,-1.5050047636032104,-1.5475512904944007,-1.5166994333267212,-1.5376007604477344
25,-1.513,-1.5036849975585938,-1.6442674663067252,-1.5089439153671265,-1.5915330425384184,-1.5215063095092773,-1.5294753491117585,-1.5066078901290894,-1.5577400365018912,-1.5181597471237183,-1.5425996217605416
26,-1.516,-1.5076781511306763,-1.6492962226700225,-1.5138922929763794,-1.5966546854704742,-1.52489173412323,-1.5348164772515585,-1.5115803480148315,-1.5633042767227934,-1.522428274154663,-1.5501699533927031
27,-1.52,-1.5117255449295044,-1.6530149081410612,-1.5179438591003418,-1.6005651522143638,-1.5285940170288086,-1.5388546595929942,-1.516344666481018,-1.567023818153619,-1.527435541152954,-1.5519768410309867
28,-1.523,-1.516127347946167,-1.6577027447733204,-1.522465705871582,-1.605245097559804,-1.5324084758758545,-1.5431581365328015,-1.5208791494369507,-1.5718372298598546,-1.531813621520996,-1.555439445105563
29,-1.522,-1.5202927589416504,-1.6570665628786563,-1.5262242555618286,-1.6073151034799893,-1.5360482931137085,-1.5412113717003066,-1.5243360996246338,-1.5664470926419107,-1.5350254774093628,-1.555952924018529
30,-1.524,-1.5228941440582275,-1.6593634160056485,-1.5270253419876099,-1.6075349420899336,-1.5384072065353394,-1.5448046457843752,-1.523937463760376,-1.5657595219864477,-1.534746766090393,-1.5554492247354916
31,-1.526,-1.5241665840148926,-1.6585992567495238,-1.5277208089828491,-1.6098180388176375,-1.5402209758758545,-1.5456248071646796,-1.5235189199447632,-1.566641713191227,-1.534164309501648,-1.558993713402543
32,-1.52,-1.524599313735962,-1.6579992533334327,-1.528796672821045,-1.6087058859249084,-1.5415555238723755,-1.5363220167818996,-1.5242282152175903,-1.5657227813658787,-1.5351710319519043,-1.5543203481115775
33,-1.524,-1.5230953693389893,-1.6565104827937245,-1.5254675149917603,-1.6061934889581504,-1.5405930280685425,-1.5415479041688744,-1.5198466777801514,-1.564022731931654,-1.5317747592926025,-1.550480434208712
34,-1.528,-1.52168869972229,-1.6571348263878671,-1.525087833404541,-1.6083903998755378,-1.5403759479522705,-1.5424345197131573,-1.519544005393982,-1.572636907125738,-1.5303305387496948,-1.5590056615247887
35,-1.522,-1.5215526819229126,-1.6559427692668256,-1.5268018245697021,-1.6089540811010576,-1.54115629196167,-1.5380908260649564,-1.5235040187835693,-1.5672667665920836,-1.5337165594100952,-1.556016770741293
36,-1.524,-1.5212476253509521,-1.6560907942212895,-1.5243163108825684,-1.6069413472282066,-1.5400928258895874,-1.5428171395899617,-1.521855115890503,-1.5641890784644308,-1.5327194929122925,-1.5534041765167865
37,-1.523,-1.5211551189422607,-1.6555177508244376,-1.5241793394088745,-1.6075051032476655,-1.539401888847351,-1.5386883324869869,-1.5211893320083618,-1.5650749377201596,-1.5309977531433105,-1.5541286073153924
38,-1.522,-1.5205246210098267,-1.6537574419700418,-1.5234060287475586,-1.6068561189711095,-1.5384355783462524,-1.5374097827977007,-1.5201301574707031,-1.563047175145018,-1.53019380569458,-1.5533233429619047
39,-1.52,-1.5196115970611572,-1.6535486245834654,-1.5222493410110474,-1.6057619213023744,-1.5375310182571411,-1.5333099010939042,-1.5188041925430298,-1.5623300581119577,-1.5293548107147217,-1.5508247883564414
40,-1.52,-1.5181738138198853,-1.6511734609238224,-1.5205209255218506,-1.6042794856503535,-1.5363035202026367,-1.5343683917951958,-1.5167434215545654,-1.55985659569244,-1.5275869369506836,-1.5507944098377653
41,-1.524,-1.5165702104568481,-1.6521936161385309,-1.5197234153747559,-1.605360836785739,-1.535280704498291,-1.538585614534224,-1.5158147811889648,-1.5679705700031568,-1.5263372659683228,-1.5543273497960772
42,-1.524,-1.5166430473327637,-1.652501178795472,-1.521338701248169,-1.607502916667127,-1.535634994506836,-1.5422124720527703,-1.5189487934112549,-1.5653014432510652,-1.528908610343933,-1.5567653590304
43,-1.522,-1.517956256866455,-1.6536675230476996,-1.5224249362945557,-1.6071018980889806,-1.5362859964370728,-1.539161924269178,-1.5216785669326782,-1.5649353292883372,-1.5316840410232544,-1.5555323414046947
44,-1.52,-1.519032597541809,-1.653961128596642,-1.522479772567749,-1.606455491301693,-1.5365039110183716,-1.5336593346746372,-1.5213090181350708,-1.5636305376862096,-1.5312741994857788,-1.5524522031936219
45,-1.525,-1.5191397666931152,-1.6544403358956004,-1.5211979150772095,-1.6069379355120001,-1.5356311798095703,-1.5407334487095106,-1.5184326171875,-1.5647784834084049,-1.5287379026412964,-1.552511322084766
46,-1.526,-1.5195236206054688,-1.6552173940480814,-1.5232810974121094,-1.6090799111725473,-1.5364404916763306,-1.5434219823714808,-1.5202264785766602,-1.5663981797714595,-1.530202865600586,-1.5592782477578626
47,-1.526,-1.5204081535339355,-1.65773279678865,-1.5249329805374146,-1.6106690419830327,-1.5378057956695557,-1.5457135247661058,-1.5230703353881836,-1.5679261471908772,-1.5336278676986694,-1.5591417432875765
48,-1.532,-1.521898865699768,-1.6615758422387417,-1.5262218713760376,-1.6120541799022063,-1.538852334022522,-1.5469201572418645,-1.5246590375900269,-1.576097489558674,-1.5352213382720947,-1.5621002833082198
49,-1.532,-1.5247386693954468,-1.6642345312404456,-1.530312180519104,-1.6163589764830173,-1.541416883468628,-1.5520566272280438,-1.5295393466949463,-1.5750504985757139,-1.5388996601104736,-1.5637361499953792
50,-1.529,-1.5279287099838257,-1.663796487821077,-1.5323330163955688,-1.6159386455978542,-1.5435434579849243,-1.545727363276584,-1.5321719646453857,-1.5740686798746137,-1.5417319536209106,-1.562667351619708
51,-1.53,-1.5295242071151733,-1.6635384873703298,-1.531821370124817,-1.61501451139005,-1.5443848371505737,-1.5465228504099893,-1.5300184488296509,-1.5720887653987496,-1.5399869680404663,-1.5619595949489
52,-1.524,-1.5296043157577515,-1.662266719416561,-1.5318266153335571,-1.6140537633903085,-1.544714093208313,-1.5395879316445007,-1.5280208587646484,-1.569066433304753,-1.5380812883377075,-1.557866370385058
53,-1.524,-1.5271186828613281,-1.6592320295646543,-1.5280659198760986,-1.6102816026643478,-1.543038249015808,-1.5343369320653741,-1.5221463441848755,-1.5639910111521886,-1.533592939376831,-1.5519707510875334
54,-1.528,-1.5236071348190308,-1.6572225551294162,-1.52512526512146,-1.6096026317004362,-1.541568398475647,-1.5416604488484518,-1.5186899900436401,-1.5649803259908754,-1.5298740863800049,-1.5587212556692573
55,-1.524,-1.5213676691055298,-1.6555894861315679,-1.52560293674469,-1.6093705559046563,-1.5412591695785522,-1.5393766264389097,-1.5211865901947021,-1.5658434659761054,-1.531463384628296,-1.5566080529130757
56,-1.528,-1.5200083255767822,-1.6553439610664156,-1.5237658023834229,-1.609522886111271,-1.5399882793426514,-1.5434369960796028,-1.5212422609329224,-1.5684413256998215,-1.531867265701294,-1.5558274749846837
57,-1.525,-1.5206801891326904,-1.6563235046575546,-1.525169849395752,-1.6101266580991458,-1.5399730205535889,-1.5387285816096654,-1.5240832567214966,-1.5684561331746634,-1.533401370048523,-1.5601915777750908
58,-1.522,-1.521446704864502,-1.6554953445630642,-1.5246078968048096,-1.609058430924621,-1.5392986536026,-1.5359114788905435,-1.5237444639205933,-1.5645529829711549,-1.5330941677093506,-1.5541400103125984
59,-1.521,-1.5210808515548706,-1.6543640734760512,-1.5227842330932617,-1.6071283024588596,-1.5379830598831177,-1.532810306199444,-1.520357370376587,-1.5631922344257747,-1.5302928686141968,-1.55323052355374
60,-1.52,-1.5195997953414917,-1.6521373192880426,-1.5212024450302124,-1.6055481350554288,-1.536473035812378,-1.5349300686315053,-1.5171266794204712,-1.5602719979165784,-1.5276775360107422,-1.551414089327099
61,-1.522,-1.5173850059509277,-1.6523069298940964,-1.5197993516921997,-1.605727753059032,-1.5352396965026855,-1.5380989343717237,-1.5151586532592773,-1.560758415382834,-1.5260653495788574,-1.5531932012426115
62,-1.523,-1.5160272121429443,-1.6510218462715953,-1.5200573205947876,-1.6062929253983642,-1.5350775718688965,-1.5398760876746014,-1.5165352821350098,-1.5627407107537472,-1.527119517326355,-1.556276253983885
63,-1.522,-1.516291856765747,-1.6518372006212978,-1.52082359790802,-1.605825621854163,-1.5353271961212158,-1.542042006429151,-1.5191926956176758,-1.5634372099239755,-1.5294103622436523,-1.5551456854915442
64,-1.52,-1.5171618461608887,-1.6524333016585253,-1.5212174654006958,-1.6059538695656586,-1.5355967283248901,-1.5344172384919945,-1.520213007926941,-1.5630171680141096,-1.5299936532974243,-1.5526557930512437
65,-1.527,-1.5176429748535156,-1.655763708939856,-1.5201703310012817,-1.606337680000165,-1.534952163696289,-1.5408476162973563,-1.5185433626174927,-1.571713880558818,-1.5284806489944458,-1.5541334976647672
66,-1.524,-1.5193639993667603,-1.6559338136880934,-1.5239307880401611,-1.6087023580545778,-1.5363647937774658,-1.5412765372505746,-1.5223798751831055,-1.566822625970729,-1.5317621231079102,-1.5596263189865083
67,-1.524,-1.520646095275879,-1.6572507644667462,-1.5244596004486084,-1.608726923990398,-1.5371758937835693,-1.5444845542832681,-1.523108959197998,-1.56510351208128,-1.5337371826171875,-1.5538526567839352
68,-1.526,-1.5216857194900513,-1.6568445828547322,-1.5249117612838745,-1.6107036442038754,-1.5377836227416992,-1.5449488081660177,-1.5225614309310913,-1.5661726097223072,-1.5331571102142334,-1.5585514395807363
69,-1.527,-1.5223737955093384,-1.658831949566566,-1.5261218547821045,-1.6100338092099546,-1.5388808250427246,-1.5458727119077569,-1.523314356803894,-1.5664606223489141,-1.533476710319519,-1.55816451809749
70,-1.528,-1.5231722593307495,-1.6583473065419472,-1.5269054174423218,-1.6122477782988207,-1.539925456047058,-1.5469652874300377,-1.5245646238327026,-1.5699553461371443,-1.5347493886947632,-1.5601229280693503
71,-1.528,-1.5241938829421997,-1.659335742294325,-1.5280604362487793,-1.6117041977035318,-1.5410501956939697,-1.5483560956862057,-1.525942087173462,-1.5692937989948024,-1.5361584424972534,-1.561679499607596
72,-1.522,-1.5250630378723145,-1.658851634862076,-1.5286335945129395,-1.6115115846608203,-1.5417068004608154,-1.5379584335819438,-1.5264426469802856,-1.5675843829747318,-1.536632776260376,-1.5566603823401841
73,-1.52,-1.523982286453247,-1.6554846809472883,-1.5255873203277588,-1.6078322983077467,-1.5404466390609741,-1.5328306713099793,-1.521537184715271,-1.5619261896620813,-1.5323961973190308,-1.550622286594874
74,-1.526,-1.5211726427078247,-1.6544362298244604,-1.521850824356079,-1.6065422957511344,-1.538503646850586,-1.5389443244338035,-1.5163005590438843,-1.5615726542554818,-1.5270771980285645,-1.5535698022358257
75,-1.522,-1.519310474395752,-1.653335884766977,-1.523214340209961,-1.6069438269511114,-1.5384013652801514,-1.5378856858933538,-1.5186277627944946,-1.563829287681044,-1.5284847021102905,-1.5559355073685222
76,-1.52,-1.5180089473724365,-1.6516336708366055,-1.521741271018982,-1.6057796392066297,-1.5374128818511963,-1.5363409955317389,-1.5189284086227417,-1.5618933441573726,-1.5298820734024048,-1.5526393321654486
77,-1.525,-1.517191767692566,-1.6528471056508172,-1.5201855897903442,-1.6062704088851658,-1.536087989807129,-1.5399915506879334,-1.5174388885498047,-1.562910326718809,-1.5281457901000977,-1.5547796000722196
78,-1.523,-1.5176019668579102,-1.6534680212380646,-1.522040605545044,-1.6068923773529544,-1.5364795923233032,-1.5432867578047502,-1.520301103591919,-1.5646197690921981,-1.529427170753479,-1.5544258279236651
79,-1.523,-1.5184811353683472,-1.655132553383142,-1.522090196609497,-1.6066428272633673,-1.5363622903823853,-1.5433987289623081,-1.521100401878357,-1.5640063763298762,-1.5308725833892822,-1.554880710694577
80,-1.52,-1.5194171667099,-1.6541079821650324,-1.5225125551223755,-1.6067062326723869,-1.536462426185608,-1.53381070437309,-1.5209980010986328,-1.5641297355031436,-1.5311055183410645,-1.5525490461080282
81,-1.52,-1.5190705060958862,-1.6526826624521196,-1.5213788747787476,-1.6056085237851094,-1.5356554985046387,-1.5354550979870347,-1.5182385444641113,-1.5605008051672289,-1.5289641618728638,-1.549905338263303
82,-1.525,-1.5178605318069458,-1.6534844710431127,-1.5204520225524902,-1.606068386970906,-1.5350302457809448,-1.5391220445837686,-1.5162341594696045,-1.5681614013732035,-1.5269941091537476,-1.5544463648100955
83,-1.522,-1.5179524421691895,-1.6538305701715486,-1.5223668813705444,-1.6066884702371602,-1.5360852479934692,-1.5386831485285626,-1.519531488418579,-1.5639427787723483,-1.529719352722168,-1.5549432906519436
84,-1.522,-1.5182406902313232,-1.654475571220985,-1.5221487283706665,-1.6062637748961108,-1.5363999605178833,-1.542542420265128,-1.5203263759613037,-1.5630742120616368,-1.5310007333755493,-1.553874327450384
85,-1.528,-1.5186420679092407,-1.6575440129522157,-1.522221326828003,-1.6080375299463054,-1.5364227294921875,-1.5425164517020182,-1.5200715065002441,-1.5716971118127876,-1.5303447246551514,-1.557212602997936
86,-1.528,-1.5206323862075806,-1.6594557743119507,-1.5254634618759155,-1.6117111343738115,-1.5378663539886475,-1.5470488190251632,-1.5241268873214722,-1.5699630482890936,-1.5335826873779297,-1.561856434841935
87,-1.528,-1.5229547023773193,-1.660689305829573,-1.5274770259857178,-1.6132503984562085,-1.5396180152893066,-1.5490992169159774,-1.526983380317688,-1.5698753093156905,-1.5367884635925293,-1.5614896484259266
88,-1.53,-1.5250993967056274,-1.6609576840981213,-1.5287150144577026,-1.614317041867553,-1.5409367084503174,-1.5497047587051498,-1.5277118682861328,-1.5707905551980765,-1.5376698970794678,-1.563309164625149
89,-1.532,-1.526940941810608,-1.6639663049573692,-1.5307108163833618,-1.616244234581482,-1.542236089706421,-1.5506945721223409,-1.5285756587982178,-1.573231799804587,-1.5384925603866577,-1.5643255512764134
90,-1.534,-1.5284665822982788,-1.6656262325178135,-1.5324889421463013,-1.6176653649368615,-1.5440260171890259,-1.5523792123045097,-1.5301828384399414,-1.5751616349204902,-1.5401976108551025,-1.5669536709405536
91,-1.533,-1.5302445888519287,-1.665779389969416,-1.5342633724212646,-1.6177353229199452,-1.5459624528884888,-1.550240779966504,-1.5323631763458252,-1.5755413956391515,-1.542482852935791,-1.566673963863869
92,-1.528,-1.5313254594802856,-1.6647089843037413,-1.534778118133545,-1.6171864799051237,-1.5471023321151733,-1.543776541610979,-1.5324634313583374,-1.5732891231934005,-1.5427006483078003,-1.5604419597432324
93,-1.526,-1.5303666591644287,-1.661888921874841,-1.5318702459335327,-1.6138363980909822,-1.5461761951446533,-1.5389218392790962,-1.5277119874954224,-1.5684090312648582,-1.538338541984558,-1.5557757736300906
94,-1.528,-1.5276188850402832,-1.6586658401588663,-1.5283758640289307,-1.611163706644811,-1.544354796409607,-1.5441579606076197,-1.5225435495376587,-1.5660283704629392,-1.533186435699463,-1.5577952616194017
95,-1.526,-1.524633526802063,-1.6573863414800776,-1.527169942855835,-1.6104029121871726,-1.5432966947555542,-1.5397222320747255,-1.5217894315719604,-1.5661459575405485,-1.5321149826049805,-1.5588607772782828
96,-1.525,-1.5221887826919556,-1.6552223165442468,-1.5253949165344238,-1.6092569339228315,-1.5417563915252686,-1.5432535539559602,-1.5214194059371948,-1.5653327128070873,-1.5321972370147705,-1.5580388949298605
97,-1.526,-1.5206810235977173,-1.6547247642004435,-1.5240987539291382,-1.608678846543652,-1.540251612663269,-1.543671082793709,-1.5210992097854614,-1.5653820507223826,-1.5315536260604858,-1.5566592126727807
98,-1.522,-1.520213007926941,-1.654257891079219,-1.5239832401275635,-1.608617644654473,-1.5395002365112305,-1.536497162413698,-1.5220669507980347,-1.5656532129843743,-1.5315173864364624,-1.553846483096597
99,-1.522,-1.5195163488388062,-1.654493491453912,-1.5217723846435547,-1.6064888528999859,-1.5378737449645996,-1.5370125444692997,-1.519845724105835,-1.5626048914763597,-1.529626727104187,-1.5525181321011332
100,-1.522,-1.5186048746109009,-1.6527799905759073,-1.5208463668823242,-1.6056660124342506,-1.5365384817123413,-1.5401767110188476,-1.5181481838226318,-1.5620010508134976,-1.5279515981674194,-1.5535655620861615
101,-1.52,-1.5176868438720703,-1.651808765007994,-1.5206820964813232,-1.6056370634336004,-1.5355592966079712,-1.5354620420529033,-1.517625331878662,-1.561285003604665,-1.5278794765472412,-1.5514234417317427
102,-1.525,-1.5166258811950684,-1.652405045979394,-1.519569754600525,-1.6060654557185652,-1.5345916748046875,-1.539214882634911,-1.5164166688919067,-1.5700045482803116,-1.5272341966629028,-1.5537273583406708
103,-1.526,-1.517095923423767,-1.6557514387875014,-1.5217840671539307,-1.6086574940147689,-1.5355174541473389,-1.5432219934076932,-1.519903540611267,-1.5726895503158618,-1.5297703742980957,-1.559577277579406
104,-1.522,-1.5189186334609985,-1.6552159887565128,-1.5239264965057373,-1.6087221477325784,-1.5368367433547974,-1.5379205704164902,-1.5236164331436157,-1.5665133280586863,-1.5333466529846191,-1.5539182726101284
105,-1.526,-1.5202542543411255,-1.6566102176735156,-1.5231657028198242,-1.6093371168364934,-1.5368858575820923,-1.544097686754583,-1.5221896171569824,-1.5645021998010065,-1.532367467880249,-1.5544662734594787
106,-1.526,-1.5216195583343506,-1.657398572019849,-1.5249791145324707,-1.6094978286686112,-1.5377804040908813,-1.5457780967721853,-1.523047685623169,-1.5668426365037904,-1.5326296091079712,-1.5565808371949121
107,-1.528,-1.5224841833114624,-1.6589678630727993,-1.5260339975357056,-1.6117395097375222,-1.5386453866958618,-1.5461001987971206,-1.5237349271774292,-1.5680151628960068,-1.5339744091033936,-1.557795378324377
108,-1.532,-1.5236226320266724,-1.6634031056445915,-1.5276411771774292,-1.61329525693946,-1.5400199890136719,-1.5480665298267084,-1.5254817008972168,-1.5775182991396928,-1.5359070301055908,-1.565069955862133
109,-1.533,-1.5258328914642334,-1.6645842536650486,-1.5309243202209473,-1.6168267786890114,-1.5422393083572388,-1.5519797453163466,-1.5295264720916748,-1.5748275739774316,-1.539559006690979,-1.5675228821472946
110,-1.533,-1.5284082889556885,-1.6646406788134933,-1.5332725048065186,-1.6172374470861084,-1.544447898864746,-1.5542993508323106,-1.532500982284546,-1.5756327620846156,-1.5423256158828735,-1.5657343855225454
111,-1.533,-1.530768871307373,-1.6659565748550498,-1.5343105792999268,-1.6179036882725748,-1.5460546016693115,-1.5498468054029466,-1.5331302881240845,-1.5757428260115307,-1.5428459644317627,-1.5644500178336749
112,-1.532,-1.5320158004760742,-1.6661414759843587,-1.5346801280975342,-1.6179547169607775,-1.5470153093338013,-1.5458704107076362,-1.5323132276535034,-1.5748123288429832,-1.5420427322387695,-1.5641450350841395
113,-1.528,-1.531751275062561,-1.6641288069216758,-1.5341544151306152,-1.6167591606416336,-1.5472220182418823,-1.5421408784231065,-1.5303401947021484,-1.5713877383967323,-1.5405786037445068,-1.5586595068384606
114,-1.528,-1.5297662019729614,-1.6609769524123588,-1.5310138463974,-1.613873238782307,-1.5458831787109375,-1.5412010419513444,-1.5258151292800903,-1.5684701324616708,-1.5368870496749878,-1.558641472027916
115,-1.529,-1.5268809795379639,-1.6591524961763833,-1.5289422273635864,-1.6120779582527673,-1.5446805953979492,-1.5458669732528447,-1.523259162902832,-1.5675837276226217,-1.5340518951416016,-1.558970897369009
116,-1.528,-1.5245245695114136,-1.6578938262869989,-1.5279113054275513,-1.6116252120526662,-1.543808102607727,-1.5463469658333524,-1.52363121509552,-1.568096072126528,-1.5340057611465454,-1.5595487114971998
117,-1.528,-1.5232819318771362,-1.6572993615486797,-1.526862621307373,-1.6111750048575755,-1.5427024364471436,-1.546604027810946,-1.524155855178833,-1.5682593130251659,-1.5343929529190063,-1.5591905897616132
118,-1.526,-1.522950291633606,-1.6575269960606218,-1.52655029296875,-1.6112951219673073,-1.5419665575027466,-1.5421262323537024,-1.5248024463653564,-1.5682929695786711,-1.5343999862670898,-1.5562299029816302
119,-1.526,-1.522693395614624,-1.6566001517559263,-1.525454044342041,-1.6102735813524227,-1.5407241582870483,-1.5450008031394362,-1.5236209630966187,-1.5667747731496142,-1.5332108736038208,-1.5578373330985225
120,-1.524,-1.522373914718628,-1.6566877324696578,-1.525002121925354,-1.6098341907263927,-1.539811134338379,-1.5370213029532322,-1.5226390361785889,-1.5660355135169024,-1.532333254814148,-1.5541668463480554
121,-1.522,-1.5214375257492065,-1.6545649090505556,-1.5237287282943726,-1.6080944857591324,-1.5387451648712158,-1.53512137243855,-1.5207809209823608,-1.563851915794684,-1.531060814857483,-1.5526321629748316
122,-1.524,-1.5198450088500977,-1.6548708635123541,-1.5220677852630615,-1.6066568894658655,-1.5374443531036377,-1.540979196811906,-1.5183508396148682,-1.562029935820527,-1.5290100574493408,-1.5547373494201664
123,-1.522,-1.5187408924102783,-1.6533058572937145,-1.5222066640853882,-1.6070574974474527,-1.537024736404419,-1.5369751146179684,-1.518887996673584,-1.562975982317741,-1.5291231870651245,-1.5526292952223257
124,-1.52,-1.5179475545883179,-1.651889993578136,-1.5212054252624512,-1.60597479448583,-1.5363789796829224,-1.5331191826035633,-1.5186474323272705,-1.5619674950459659,-1.529075264930725,-1.551234959497277
125,-1.526,-1.5170239210128784,-1.6527009207339118,-1.519709825515747,-1.605967837402768,-1.5354357957839966,-1.5396776887744412,-1.5170849561691284,-1.570806466131057,-1.5273772478103638,-1.5538463062908265
126,-1.528,-1.5177333354949951,-1.6566757040461595,-1.5223984718322754,-1.609212311807282,-1.536130428314209,-1.5439905431451433,-1.5207772254943848,-1.573968506258097,-1.5301299095153809,-1.5607982034365626
127,-1.526,-1.5201109647750854,-1.6592064530149433,-1.525476336479187,-1.6106670697539465,-1.5376520156860352,-1.547966157552134,-1.525427222251892,-1.569015044350407,-1.5351253747940063,-1.5597988796502247
128,-1.528,-1.5225749015808105,-1.6601364230853024,-1.5263596773147583,-1.6127710025025817,-1.5387706756591797,-1.548160193566549,-1.526230812072754,-1.5688766288458378,-1.5362799167633057,-1.5601270840943746
129,-1.53,-1.5246875286102295,-1.6604496091752203,-1.5281450748443604,-1.6142596934179279,-1.540081262588501,-1.5489871750545008,-1.5267877578735352,-1.5700749220244927,-1.536373496055603,-1.562889994845471
130,-1.532,-1.5263233184814453,-1.6634843823564585,-1.5300395488739014,-1.6156804911653775,-1.5416417121887207,-1.5503140006252927,-1.5280447006225586,-1.5728113664302217,-1.537825345993042,-1.5640474906962387
